tweet_id,date,text,likes,retweet,comments,urls,account
1.07E+18,2018-12-05 23:08:59+00:00,A whirlwind of delicious flavours combine with the return of the KFC Mac &amp; Cheese! Start your mornings with our com… https://t.co/MlXAO9VLjl,5,0,1,[{'url': 'https://t.co/MlXAO9VLjl'}],kfc
1.06E+18,2018-11-16 01:00:00+00:00,Let the Nugget Guru read between the lines of your KFC Nugget and tell you what lies behind it. Just take a picture… https://t.co/owcO0kQJpJ,2,4,2,[{'url': 'https://t.co/owcO0kQJpJ'}],kfc
1.01E+18,2018-06-27 23:00:25+00:00,"They say breakfast is the most important meal of the day, which is why you should have the KFC Classic Rice Platter… https://t.co/AxWRUt1VjT",6,4,1,[{'url': 'https://t.co/AxWRUt1VjT'}],kfc
7.70E+17,2016-08-30 04:07:09+00:00,Cara menikmati KFC kegemaran pada nilai yang CUN: dapatkan #KFCBucketRia combo A! Hanya RM25.90! 👍 https://t.co/5RE6AHzBIX,7,8,0,[],kfc
1.02E+18,2018-07-06 01:53:46+00:00,"Once a year, on a very special day, The Colonel will secretly return to beautiful Kentucky to celebrate National Fr… https://t.co/lzGDBCinkC",2,1,0,[{'url': 'https://t.co/lzGDBCinkC'}],kfc
1.26E+18,2020-04-30 01:00:00+00:00,"Ada Nasi Colonel, ayam KFC dan Kari Atuk istimewa KFC. Pesan sekarang dengan penghantaran tanpa sentuhan KFC Delive… https://t.co/hTanGZhS2w",2372,596,10,[{'url': 'https://t.co/hTanGZhS2w'}],kfc
1.14E+18,2019-06-18 01:00:00+00:00,"We heard you, so we’ve brought it back! Enjoy the KFC Bucket Berbaloi today from only RM28.90 at KFC outlets nation… https://t.co/6RvQ6IxRsQ",27,15,0,[{'url': 'https://t.co/6RvQ6IxRsQ'}],kfc
7.58E+17,2016-07-25 10:00:43+00:00,Yang mana salah satu item dalam Snacker Box terbaru?A. Kit Kat BitesB. HashbrownC. Crispy TendersD. Nasi Colonel https://t.co/s9cwdPUgZ4,12,16,2,[],kfc
8.91E+17,2017-07-28 04:00:08+00:00,"You could be on a roll or on the go, but that's no excuse to be skipping meals.So get the KFC Roller Box with at… https://t.co/GpzUMBJDXB",6,8,0,[{'url': 'https://t.co/GpzUMBJDXB'}],kfc
7.59E+17,2016-07-29 04:44:07+00:00,"Woohoo,KFC Bucket Ria dah kembali! Berkongsi Bucket A dgn 5 ketul ayam,Golden Potato Bites,whipped potato &amp; minuman😃 https://t.co/yQWRDS1GPd",9,20,1,[],kfc
8.82E+17,2017-07-03 02:31:20+00:00,"Forget calls and text messages, this is the way you should be greeted in the mornings.Thinking of anyone as you re… https://t.co/osSCbzHK64",5,6,0,[{'url': 'https://t.co/osSCbzHK64'}],kfc
8.51E+17,2017-04-08 04:27:00+00:00,The KFC Dukaki Riders will soon arrive @ The Curve. Drop by because we’re giving away limited edition design items… https://t.co/HtGpmR2SAJ,6,2,0,[{'url': 'https://t.co/HtGpmR2SAJ'}],kfc
8.30E+17,2017-02-11 10:56:27+00:00,Hi @my_arfa  kami berharap untuk mengembangkan KFC Delivery kami ke kawasan anda di masa hadapan. Terima kasih atas sokongan anda.,3,0,0,[],kfc
1.07E+18,2018-12-10 11:30:17+00:00,Cheers to a good time with good friends over some finger lickin’ good KFC Zinger Waffle Burgers! Get it fast while… https://t.co/giKkQXtxpf,4,4,0,[{'url': 'https://t.co/giKkQXtxpf'}],kfc
9.44E+17,2017-12-21 03:29:28+00:00,"The sun is shining, birds are singing, and breakfast is waiting.Get the KFC Sambal Rice Bowl Combo with Iced Whit… https://t.co/cYF5C6hVLC",6,2,2,[{'url': 'https://t.co/cYF5C6hVLC'}],kfc
8.37E+17,2017-03-01 03:53:18+00:00,Hi @megatz we regret to hear of this and would like your help in sending your valuable feedback at https://t.co/qbemxAdV8f. Thank you.,0,2,3,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
9.67E+17,2018-02-23 01:00:04+00:00,"Before we could go to the movies, we main guli. We played it at school and tuition, always with the same kaki. Chal… https://t.co/P44zjpZhRn",0,0,0,[{'url': 'https://t.co/P44zjpZhRn'}],kfc
1.25E+18,2020-04-05 05:31:35+00:00,"Hey whats up guys, harini brader nak tolong korang bagi idea untuk memasak guna ayam KFC. Resipi ni guna periuk nas… https://t.co/IaHFL1Ht5x",23,14,6,[{'url': 'https://t.co/IaHFL1Ht5x'}],kfc
8.27E+17,2017-02-01 06:48:01+00:00,Hi @NrSyazwani kami meminta maaf atas pengalaman anda. Sila beri maklumat lanjut di https://t.co/qbemxAdV8f  supaya kami boleh menyiasat.,0,1,0,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
1.11E+18,2019-03-21 01:00:00+00:00,"The KFC Ghost Pepper won't be around for much longer, so it's better to enjoy it all to yourself! Hurry and order y… https://t.co/sbJVUoDdnc",15,3,0,[{'url': 'https://t.co/sbJVUoDdnc'}],kfc
1.11E+18,2019-03-21 15:00:01+00:00,Free chicken when you buy a snack or dinner plate at KFC until 22 March?! Not such a strange thing ain’t it? https://t.co/FT3Ufhd26t,14,6,1,[],kfc
8.42E+17,2017-03-16 13:43:40+00:00,"With many delicious varieties, there's more than enough to ensure you don't eat the same thing for breakfast everyd… https://t.co/e4WJRk7O0q",7,2,0,[{'url': 'https://t.co/e4WJRk7O0q'}],kfc
1.15E+18,2019-07-02 11:30:01+00:00,"National Fried Chicken Day is here! For ONE DAY ONLY, enjoy FREE 1 piece finger lickin’ good chicken only for order… https://t.co/RMIdVUNxWI",28,29,3,[{'url': 'https://t.co/RMIdVUNxWI'}],kfc
8.41E+17,2017-03-13 10:41:20+00:00,Hi @xjazli Sila hantarkan maklum balas anda tentang produk kami di https://t.co/qbemxAdV8f  untuk penelitian kami. TQ!,1,0,1,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
9.65E+17,2018-02-17 01:00:03+00:00,"Remember when we used to skip rope instead of ads, collect rubber bands instead of likes, and laugh at that friend… https://t.co/7ttkFGxFIu",13,7,0,[{'url': 'https://t.co/7ttkFGxFIu'}],kfc
7.65E+17,2016-08-15 04:00:25+00:00,Angkat tangan jika Snack Plate adalah makan tengah hari peberet anda juga!   ✋✋✋ https://t.co/iMcltXc62U,119,211,9,[],kfc
9.50E+17,2018-01-08 04:00:01+00:00,"The KFC Super Jimat Box is #SoWorthIt! From only RM8.90, it comes with 6 different boxes to choose from, leaving yo… https://t.co/80z9IwRlV0",41,30,2,[{'url': 'https://t.co/80z9IwRlV0'}],kfc
7.99E+17,2016-11-16 07:30:31+00:00,"The KFC Holiday Bucket has everything to keep you and your family happy, watch to find out more! https://t.co/CspnGQK5Zr",0,0,0,[{'url': 'https://t.co/CspnGQK5Zr'}],kfc
1.23E+18,2020-02-11 05:50:23+00:00,"Good news ayam geng! Enjoy FREE Delivery at the comfort of your own home when you log in and use the promo code ""FR… https://t.co/B1OwxmONZ2",3,0,1,[{'url': 'https://t.co/B1OwxmONZ2'}],kfc
8.29E+17,2017-02-08 06:10:46+00:00,Hi @oldkilljoy Kindly note that Chizza is yet to be available in MY. But do try out our new Cheezy Mushroom Crunch &amp; Cheese Spinach! TQ!,2,6,1,[],kfc
1.12E+18,2019-04-08 08:07:07+00:00,Everybody has been asking for it all these years...so we've brought it back! This one's for all you KFC Popcorn Chi… https://t.co/Z4UoDj25Qc,21,5,1,[{'url': 'https://t.co/Z4UoDj25Qc'}],kfc
8.24E+17,2017-01-24 13:51:50+00:00,Hi @emilychnghueyli you're welcome. Hope you enjoyed your KFC meal. Thank you for your support!,1,0,3,[],kfc
7.58E+17,2016-07-26 08:00:49+00:00,Say hi to Crispy Tenders again! Satisfy yr cravings for Hot &amp; Spicy Chicken without bones at yr nearest KFC outlet! https://t.co/VDkEeMfum4,17,35,2,[],kfc
8.27E+17,2017-01-31 23:30:04+00:00,"Did you know, we also have options below RM5 on the KFC Breakfast menu?  https://t.co/ewRVpI70DA https://t.co/d91haEzqzC",5,6,0,[{'url': 'https://t.co/ewRVpI70DA'}],kfc
1.15E+18,2019-07-12 01:00:30+00:00,Jangan lepaskan peluang terakhir untuk layan 4 ketul ayam KFC dan 5 ketul Crispy Tenders dengan harga hanya RM19.90… https://t.co/Tt3oUCnQnX,887,234,8,[{'url': 'https://t.co/Tt3oUCnQnX'}],kfc
8.92E+17,2017-07-31 04:00:03+00:00,Here's to the Double Down men &amp; women who stand up for others - Episode 4 https://t.co/kyRUG3v6JH,11,2,0,[],kfc
1.05E+18,2018-10-01 22:00:01+00:00,"We’ve got a burger that’s more than a burger, more than a Zinger, more than a waffle. Try it and let us know what y… https://t.co/fAxhdb0M5e",32,56,6,[{'url': 'https://t.co/fAxhdb0M5e'}],kfc
7.60E+17,2016-08-01 04:20:41+00:00,"Introducing Olé Olé Hour, Malaysia's first gameshow to be hosted on FB Live! Tune in at https://t.co/SMACHho8yB! https://t.co/RMYTdhI0Vw",5,5,0,[{'url': 'https://t.co/SMACHho8yB'}],kfc
7.85E+17,2016-10-10 03:20:38+00:00,Take a lil' time to savour the taste of crunchy KFC chicken doused in the new #KFCCheezyOnion sauce! From only RM12… https://t.co/nIG2CZhaG0,609,348,5,[{'url': 'https://t.co/nIG2CZhaG0'}],kfc
1.35E+18,2021-01-04 07:07:04+00:00,Fragrant Nasi Lemak and Ayam KFC: so good together that you confirm must try. Jom la and order today via the KFC ap… https://t.co/YFozc8rWlb,5,0,0,[{'url': 'https://t.co/YFozc8rWlb'}],kfc
8.25E+17,2017-01-26 12:30:05+00:00,Gearing up to balik kampung? Have a hearty meal with KFC Breakfast first so you won't get hungry during the journey. https://t.co/KGRreUhWqp,1,5,0,[],kfc
1.20E+18,2019-12-04 05:24:29+00:00,Terima kasih kepada pasukan badminton lelaki negara kerana mencuba sedaya upaya dan tekad berlawan hingga ke saat a… https://t.co/8FJzjIc8VV,5,3,0,[{'url': 'https://t.co/8FJzjIc8VV'}],kfc
9.11E+17,2017-09-22 04:00:06+00:00,Experience love at first bite over and over again with the KFC Cheezy Romano Crunch. Get it today from only RM13.50! https://t.co/RVREui7gu2,837,475,10,[],kfc
8.31E+17,2017-02-13 11:17:04+00:00,Hi @syapitd hantarkan maklumat terperinci di laman yang berikut: https://t.co/qbemxAdV8f supaya kami boleh mengambil tindakan lanjut. TQ,0,0,1,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
1.03E+18,2018-08-23 03:40:00+00:00,"When you're not a baller, but you eat like a boss anytime and anywhere. https://t.co/D3o0Ft94pZ",1,0,0,[],kfc
9.06E+17,2017-09-08 07:01:35+00:00,"With premium Romano Cheese, the KFC Cheezy Romano Crunch is the touch of Italian cheesiness you never knew you need… https://t.co/M6KXbgJV6Z",715,247,6,[{'url': 'https://t.co/M6KXbgJV6Z'}],kfc
1.35E+18,2021-01-14 02:01:30+00:00,"Now you can enjoy any 2 of your KFC favourites for only RM9.90! It’s true, no joke. Hurry, get yours with Contactle… https://t.co/W0L9RrGP9i",48,31,8,[{'url': 'https://t.co/W0L9RrGP9i'}],kfc
9.46E+17,2017-12-28 07:13:16+00:00,"Look at that hot, melty, cheesy goodness. Get yours today from only RM7.90, and upgrade to a KFC Chizza Box with… https://t.co/4NffVguj86",10,3,0,[{'url': 'https://t.co/4NffVguj86'}],kfc
7.62E+17,2016-08-05 10:11:09+00:00,And here’s to 10 million more! Which is your favourite Super Jimat Box?Tweet us! #KFCmalaysia https://t.co/dhaOewaah3,5,6,0,[],kfc
7.60E+17,2016-07-31 04:00:33+00:00,Looks familiar? That's right! The KFC Crispy Tenders is finally back! Enjoy the Combo Sensasi at only RM11.90! https://t.co/QEY7qWb9ai,18,43,0,[],kfc
1.14E+18,2019-06-13 23:00:00+00:00,"KFC Chicken Tuesday datang lagi. Kalau rindu, takyah tunggu. Layan 9 ketul ayam KFC dengan Crispy Tenders sekarang.… https://t.co/xNC0HnjQ3g",5008,2788,8,[{'url': 'https://t.co/xNC0HnjQ3g'}],kfc
1.02E+18,2018-07-20 01:00:00+00:00,There’s no such thing as being too busy to eat! Grab your favourite KFC signature flavours with the KFC Value Bowls… https://t.co/RlNnz1To6p,7,4,0,[{'url': 'https://t.co/RlNnz1To6p'}],kfc
7.76E+17,2016-09-15 00:00:13+00:00,Fav flavours unite in the NEW Classic Rice Rendang. Start ur #KFCBetterMornings w the breakfast for all Malaysians! https://t.co/yjE9J7fe8h,17,20,0,[],kfc
1.20E+18,2019-12-06 06:50:29+00:00,Kita punya diver memang power!⚡⚡Tahniah pada penerjun wanita negara kerana berjaya memugut pingat emas dan perak un… https://t.co/WFAOcbawfm,5,0,1,[{'url': 'https://t.co/WFAOcbawfm'}],kfc
1.15E+18,2019-07-16 23:00:01+00:00,"Taste the exciting combination of green parsley, green lime and chili all in one bite when you get the new KFC Gree… https://t.co/7y7HzhbWTR",41,30,8,[{'url': 'https://t.co/7y7HzhbWTR'}],kfc
1.34E+18,2020-12-17 00:30:00+00:00,"Fragrant Nasi Lemak and our signature ayam goreng Kepci, now together-gether for you to layan. Confirm must try one… https://t.co/uQoTgtppzq",14,10,5,[{'url': 'https://t.co/uQoTgtppzq'}],kfc
8.27E+17,2017-02-01 07:19:03+00:00,Hi @Alynn_Ramli kami meminta maaf atas pengalaman anda. Sila beri maklumat lanjut di https://t.co/qbemxAdV8f  supaya kami boleh menyiasat.,1,1,1,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
8.07E+17,2016-12-08 05:47:11+00:00,TQ @AshrafRomli @MohamedNajee @VeriKhool for your support! Are you next? Tweet us #TheTenderSurprise if you love Cr… https://t.co/5aIpJoz7wB,6,7,1,[{'url': 'https://t.co/5aIpJoz7wB'}],kfc
7.58E+17,2016-07-27 04:46:25+00:00,Biggest joys come from the smallest acts.Watch how 2 sons show appreciation for their hardworking dad! #KFCMalaysia https://t.co/mMyRkjBN9A,4,4,3,[],kfc
1.20E+18,2019-12-08 12:25:40+00:00,Memang terbaiklah Muhammad Haiqal Hanafi! Tahniah kerana berjaya meraih lagi satu pingat emas bagi Malaysia dalam a… https://t.co/UoCBBF03Qr,11,2,0,[{'url': 'https://t.co/UoCBBF03Qr'}],kfc
1.18E+18,2019-10-10 13:17:41+00:00,"If you still have unresolved issues regarding your orders please PM us with your name, contact number and email add… https://t.co/DIRm8Vu6jP",10,1,4,[{'url': 'https://t.co/DIRm8Vu6jP'}],kfc
9.13E+17,2017-09-28 11:30:03+00:00,"The KFC Sambal Rice Bowl is awesome. But paired with a cup of Milo and a hash brown, this is one weekend combo you… https://t.co/aQrExrZ1tM",23,14,4,[{'url': 'https://t.co/aQrExrZ1tM'}],kfc
1.01E+18,2018-06-13 23:00:01+00:00,Have a full day ahead? Fuel up with the Classic Rice Platters with coffee or tea from only RM8 on weekdays!List o… https://t.co/vMy1W08oRQ,7,4,0,[{'url': 'https://t.co/vMy1W08oRQ'}],kfc
8.30E+17,2017-02-11 05:28:40+00:00,Hi @firdauss_chekob Kindly note that Chizza is yet to be available in MY. But do try our new Cheezy Mushroom Crunch &amp; Cheese Spinach! TQ!,1,1,0,[],kfc
1.14E+18,2019-06-18 00:00:00+00:00,Nothing better than starting your day right with the KFC Zinger Croissant! Get it from RM8.30 at all KFC Breakfast… https://t.co/vE0o0x43Fl,16,11,3,[{'url': 'https://t.co/vE0o0x43Fl'}],kfc
1.12E+18,2019-04-17 09:33:53+00:00,The icon’s back in the house so you better pop it while it’s hot! Get the KFC Popcorn Chicken from your nearest KFC… https://t.co/NzmNznU7yU,28,17,1,[{'url': 'https://t.co/NzmNznU7yU'}],kfc
7.54E+17,2016-07-15 04:00:45+00:00,"For only RM8.95, get 2 Crispy Tenders, KFC fried chicken, Crispier Fries, and a drink all in the NEW Snacker Box! 😍 https://t.co/3uxnbRY5vz",20,27,1,[],kfc
1.06E+18,2018-11-14 01:00:00+00:00,"Forget those unreliable sauces – eh, we mean sources. Trust the Nugget Guru to give you the info you need on all th… https://t.co/6yd5wDYdSt",2,3,0,[{'url': 'https://t.co/6yd5wDYdSt'}],kfc
8.11E+17,2016-12-21 04:00:02+00:00,"It’s a wrap for #TheTenderSurprise!  Thank you all for your support of our Crispy Tenders, your tweets, pictures an… https://t.co/NF5B2zu0Xg",7,3,0,[{'url': 'https://t.co/NF5B2zu0Xg'}],kfc
7.52E+17,2016-07-11 02:00:46+00:00,Feed the hungry by contributing RM0.50 for every Add Hope meal you purchase. Visit https://t.co/naxednmowC for info. https://t.co/2fZpNfyXDZ,6,1,0,[{'url': 'https://t.co/naxednmowC'}],kfc
8.30E+17,2017-02-11 05:32:56+00:00,"Hi @iodicacid Chizza belum masih boleh didapati di Malaysia. Anda boleh mencuba promosi terkini kami, Cheezy Mushroom Crunch. TQ!",1,1,2,[],kfc
1.17E+18,2019-08-29 14:03:33+00:00,"Signed. Ayam with you! Malaysians, we can do this! #IniKitaPunya https://t.co/4c5SGw0Y72",12,2,1,[{'url': 'https://t.co/4c5SGw0Y72'}],kfc
8.96E+17,2017-08-11 03:33:32+00:00,"2 of KFC's signature items, the Zinger Burger and a KFC chicken packed into one box! That’s why the Signature Box i… https://t.co/dwvp4eUbDG",6,8,0,[{'url': 'https://t.co/dwvp4eUbDG'}],kfc
1.24E+18,2020-03-09 11:26:25+00:00,Trimas ayam geng! We appreciate each and everyone’s support for our new KFC Zingers. Because we know how much you l… https://t.co/2CWen9mkav,18,1,3,[{'url': 'https://t.co/2CWen9mkav'}],kfc
1.37E+18,2021-03-02 02:02:54+00:00,"Made with 11 secret herbs &amp; spices, it’s the world’s best tasting secret. Get 10% off KFC Delivery with Promo Code:… https://t.co/HKrhlvZ6rZ",12,3,4,[{'url': 'https://t.co/HKrhlvZ6rZ'}],kfc
1.24E+18,2020-03-20 09:00:00+00:00,"Wow! KFC The One Box comes with new Korean Soy Garlic Glazed Drumettes, Zinger Burger, Chickens, sides &amp; drink. Six… https://t.co/HEpQYGHw7S",1119,258,10,[{'url': 'https://t.co/HEpQYGHw7S'}],kfc
7.86E+17,2016-10-12 08:00:24+00:00,Idamkan snek yang berbaloi dan senang dimakan? JOM dapatkan Value Treats! #KFCmalaysia https://t.co/b1WjiGsW6B,16,51,0,[],kfc
1.35E+18,2021-01-12 03:14:56+00:00,Fragrant Nasi Lemak and Ayam KFC: so good together that you confirm must try. Jom la and order today via the KFC ap… https://t.co/Fs4HBfZ7Ap,343,44,10,[{'url': 'https://t.co/Fs4HBfZ7Ap'}],kfc
9.13E+17,2017-09-26 04:00:03+00:00,This one's for those who love our Chewy Cheese.Get the KFC Bucket Bersama with Chewy Cheese Sour Cream and Onion… https://t.co/A1SVin5tV6,10,4,0,[{'url': 'https://t.co/A1SVin5tV6'}],kfc
7.67E+17,2016-08-20 14:39:41+00:00,You are still our champion. RT if you agree! @LeeChongWei #LCW https://t.co/vxeYU0QV91,64,163,1,[],kfc
1.01E+18,2018-07-02 22:30:01+00:00,The KFC Bucket Berbaloi is back and ready to be shared with your friends and family for greater value than ever bef… https://t.co/U18DQxh0PU,2,4,0,[{'url': 'https://t.co/U18DQxh0PU'}],kfc
1.04E+18,2018-08-30 11:11:30+00:00,"Your mission, should you choose to accept it, is to enjoy the KFC Dunk &amp; Dip starting from only RM6.90.Which Tren… https://t.co/7OoYWj4FhA",1,2,1,[{'url': 'https://t.co/7OoYWj4FhA'}],kfc
8.43E+17,2017-03-19 07:10:32+00:00,Hi @syafeeq17 we apologise for your experience with us. Please send us more info at https://t.co/qbemxAvwwP  for our follow up. TQ!,1,0,2,[{'url': 'https://t.co/qbemxAvwwP'}],kfc
1.16E+18,2019-08-08 10:30:00+00:00,https://t.co/6fbbF4DCpu,26,10,1,[],kfc
9.87E+17,2018-04-19 04:00:00+00:00,"From only RM1.50, enjoy the iconic taste of MILO® in a crunchy cone at your nearest KFC outlet today!Don't miss o… https://t.co/XOTHU4yqP9",26,13,3,[{'url': 'https://t.co/XOTHU4yqP9'}],kfc
8.62E+17,2017-05-10 23:30:05+00:00,Don't skip breakfast just because you have weekend plans. Grab our convenient and delicious Twister Lite before 11a… https://t.co/5v0X7Wp2Dk,6,1,0,[{'url': 'https://t.co/5v0X7Wp2Dk'}],kfc
7.82E+17,2016-10-02 02:00:02+00:00,Selamat Menyambut Awal Muharram! Ikhlas dari kami semua di KFC. https://t.co/Cn32qi6iva,20,12,1,[],kfc
9.15E+17,2017-10-04 07:07:07+00:00,Don't stress-stress. Something therapeutic is coming. https://t.co/5cUMamjrJP,71,53,2,[],kfc
8.22E+17,2017-01-20 08:39:24+00:00,"Hi @izzatfaizz  sila DM kami nama, no. telefon, alamat emel anda, dan juga tarikh, masa dan lokasi kejadian. Terima kasih!",1,0,1,[],kfc
7.92E+17,2016-10-28 10:00:19+00:00,'AHH Premium Desserts pencuci mulut kegemaranku!Yang mana jadi pilihan anda hari ini? ;) https://t.co/EpgAgmjkLj,22,24,0,[],kfc
8.64E+17,2017-05-14 04:00:05+00:00,"The Loaded Potato Bowl ain’t heavy, it’s just loaded with whipped potato, sweet corn, Zinger chunks, Cheezy sauce a… https://t.co/06qVeUO1tW",3,8,0,[{'url': 'https://t.co/06qVeUO1tW'}],kfc
1.36E+18,2021-02-09 04:40:59+00:00,"Did we take the chicken outta KFC?! Yup. Original Recipe, zero chicken. Disclaimer: This burger isn’t vegan/veget… https://t.co/yIsZNj6YOK",43,22,8,[{'url': 'https://t.co/yIsZNj6YOK'}],kfc
8.22E+17,2017-01-20 09:08:43+00:00,Hi @Jung_Hadi kami meminta maaf atas kesulitan ini. Hantarkan maklum balas anda di https://t.co/qbemxAdV8f untuk tindakan selanjutnya. TQ!,1,1,6,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
9.08E+17,2017-09-13 23:30:03+00:00,"This “so sedap” combo of sambal, egg, rice, and Zinger Chunks will make any Malaysian’s taste buds go, “Fuyohh”! https://t.co/9Q5gYooYAI",22,17,1,[],kfc
1.23E+18,2020-02-13 13:37:35+00:00,"It’s not you, it’s me, @pizzahutmsia. Thanks for the love but I can’t live without my 11 herbs and spices.… https://t.co/EnKdU0ycTG",78,24,1,[{'url': 'https://t.co/EnKdU0ycTG'}],kfc
9.49E+17,2018-01-04 08:40:26+00:00,Let's welcome the New Salted Caramel Vanilla Pudding into the dessert family!Sweet and seriously satisfying -- tr… https://t.co/sQllz1VPLh,29,28,0,[{'url': 'https://t.co/sQllz1VPLh'}],kfc
7.61E+17,2016-08-04 11:02:47+00:00,"An Olé Olé Rice Wrap, 15 pieces of potato bites, one piece of Fried Chicken &amp; Mountain Dew. Try our Box Meal Set! https://t.co/hIsLvfCAjW",9,25,0,[],kfc
8.29E+17,2017-02-08 06:09:55+00:00,Hi @ImranJunaidi Kindly note that Chizza is yet to be available in MY. But do try out our new Cheezy Mushroom Crunch &amp; Cheese Spinach! TQ!,3,1,2,[],kfc
8.28E+17,2017-02-06 03:34:37+00:00,Hi @MHanizaHenry we apologise for your experience with us. Please send us more info at https://t.co/qbemxAdV8f  for a follow up. TQ!,1,1,2,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
